INCIDENT_NUMBER;OFFENSE_CODE;OFFENSE_CODE_GROUP;OFFENSE_CODE_GROUP_No;OFFENSE_DESCRIPTION;DISTRICT;District_simple;District_simple_No;REPORTING_AREA;OCCURRED_ON_DATE;Hour1;Start_Night;Start_Day;Night_Day;YEAR;MONTH;DAY_OF_WEEK;WE_Workday;WE_Workday_No;HOUR;Counts_per_hour;STREET;Lat;Long;Location
I172082614;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;A7;A;1;23;06.09.2017 14:51;14:51:00;17:00:00;08:00:00;Day;2017;9;Wednesday;Workdays;1;14;242;SARATOGA ST;42.37704396;-71.03518074;(42.37704396, -71.03518074)
I172082608;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;C11;C;3;361;03.10.2017 08:00;08:00:00;17:00:00;08:00:00;Day;2017;10;Tuesday;Workdays;1;8;195;PENHALLOW ST;42.29515105;-71.06316805;(42.29515105, -71.06316805)
I172082580;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;C6;C;3;229;03.10.2017 18:00;18:00:00;17:00:00;08:00:00;Night;2017;10;Tuesday;Workdays;1;18;285;H ST;42.33363541;-71.0414925;(42.33363541, -71.04149250)
I172082435;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;E5;E;5;562;03.10.2017 06:30;06:30:00;17:00:00;08:00:00;Night;2017;10;Tuesday;Workdays;1;6;100;FLORENCE ST;42.28694778;-71.12363021;(42.28694778, -71.12363021)
I172082276;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;D14;D;4;794;02.10.2017 20:44;20:44:00;17:00:00;08:00:00;Night;2017;10;Monday;Workdays;1;20;305;PARK VALE AVE;42.35182446;-71.13313369;(42.35182446, -71.13313369)
I172082237;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;E13;E;5;570;02.10.2017 17:31;17:31:00;17:00:00;08:00:00;Night;2017;10;Monday;Workdays;1;17;277;LOURDES AVE;42.30710765;-71.10367429;(42.30710765, -71.10367429)
I172082109;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;C6;C;3;202;01.09.2017 00:00;00:00:00;17:00:00;08:00:00;Night;2017;9;Friday;Workdays;1;0;244;D ST;42.34042575;-71.04894028;(42.34042575, -71.04894028)
I172082031;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;A1;A;1;105;02.10.2017 03:43;03:43:00;17:00:00;08:00:00;Night;2017;10;Monday;Workdays;1;3;124;SUMMER ST;42.35450139;-71.05916774;(42.35450139, -71.05916774)
I172081948;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;D14;D;4;794;30.09.2017 20:00;20:00:00;17:00:00;08:00:00;Night;2017;9;Saturday;Weekend;2;20;305;PARK VALE AVE;42.35182446;-71.13313369;(42.35182446, -71.13313369)
I172081888;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;E13;E;5;584;01.10.2017 10:30;10:30:00;17:00:00;08:00:00;Day;2017;10;Sunday;Weekend;2;10;178;HEATH ST;42.32640465;-71.10062965;(42.32640465, -71.10062965)
I172081886;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;C11;C;3;357;30.09.2017 20:30;20:30:00;17:00:00;08:00:00;Night;2017;9;Saturday;Weekend;2;20;305;GENEVA AVE;42.2997969;-71.06533457;(42.29979690, -71.06533457)
I172081872;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;D14;D;4;750;30.09.2017 21:30;21:30:00;17:00:00;08:00:00;Night;2017;9;Saturday;Weekend;2;21;303;FOSTER ST;42.34432328;-71.15778368;(42.34432328, -71.15778368)
I172081733;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;E13;E;5;608;01.10.2017 00:02;00:02:00;17:00:00;08:00:00;Night;2017;10;Sunday;Weekend;2;0;244;JAMAICAWAY;42.32395496;-71.11485953;(42.32395496, -71.11485953)
I172081711;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;A15;A;1;900;30.09.2017 22:38;22:38:00;17:00:00;08:00:00;Night;2017;9;Saturday;Weekend;2;22;278;WALFORD WAY;42.37850943;-71.0581776;(42.37850943, -71.05817760)
I172081694;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;D14;D;4;794;30.09.2017 20:00;20:00:00;17:00:00;08:00:00;Night;2017;9;Saturday;Weekend;2;20;305;ALLSTON ST;42.35279529;-71.13475583;(42.35279529, -71.13475583)
I172081517;521;Residential Burglary;1;BURGLARY - RESIDENTIAL - ATTEMPT;E18;E;5;495;30.09.2017 04:40;04:40:30;17:00:00;08:00:00;Night;2017;9;Saturday;Weekend;2;4;77;HYDE PARK AVE;42.26216909;-71.12185558;(42.26216909, -71.12185558)
I172081515;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;A7;A;1;2;30.09.2017 03:38;03:38:00;17:00:00;08:00:00;Night;2017;9;Saturday;Weekend;2;3;124;WALDEMAR AVE;42.39146297;-71.00134187;(42.39146297, -71.00134187)
I172081459;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;E13;E;5;648;29.09.2017 21:31;21:31:00;17:00:00;08:00:00;Night;2017;9;Friday;Workdays;1;21;303;BOYNTON ST;42.30542129;-71.11325289;(42.30542129, -71.11325289)
I172081403;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;E5;E;5;556;29.09.2017 07:00;07:00:00;17:00:00;08:00:00;Night;2017;9;Friday;Workdays;1;7;152;SEYMOUR ST;42.27976705;-71.12162449;(42.27976705, -71.12162449)
I172081368;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;A1;A;1;88;29.09.2017 16:40;16:40:00;17:00:00;08:00:00;Day;2017;9;Friday;Workdays;1;16;231;LEWIS ST;42.36393003;-71.05238632;(42.36393003, -71.05238632)
I172081326;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;D14;D;4;799;28.09.2017 23:00;23:00:00;17:00:00;08:00:00;Night;2017;9;Thursday;Workdays;1;23;231;WADSWORTH ST;42.3551479;-71.12674488;(42.35514790, -71.12674488)
I172081312;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;C6;C;3;222;28.09.2017 23:44;23:44:00;17:00:00;08:00:00;Night;2017;9;Thursday;Workdays;1;23;231;I ST;42.33765769;-71.03997278;(42.33765769, -71.03997278)
I172081288;521;Residential Burglary;1;BURGLARY - RESIDENTIAL - ATTEMPT;E13;E;5;651;29.09.2017 12:11;12:11:00;17:00:00;08:00:00;Day;2017;9;Friday;Workdays;1;12;258;BOYNTON ST;42.30542129;-71.11325289;(42.30542129, -71.11325289)
I172081277;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;D4;D;4;595;29.09.2017 07:55;07:55:00;17:00:00;08:00:00;Night;2017;9;Friday;Workdays;1;7;152;HEMENWAY ST;42.3403294;-71.09155213;(42.34032940, -71.09155213)
I172081198;521;Residential Burglary;1;BURGLARY - RESIDENTIAL - ATTEMPT;D4;D;4;591;29.09.2017 06:27;06:27:00;17:00:00;08:00:00;Night;2017;9;Friday;Workdays;1;6;100;HEMENWAY ST;42.34507026;-71.08960466;(42.34507026, -71.08960466)
I172081156;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;D14;D;4;796;28.09.2017 20:00;20:00:00;17:00:00;08:00:00;Night;2017;9;Thursday;Workdays;1;20;305;CHESTER ST;42.35159398;-71.12865659;(42.35159398, -71.12865659)
I172081039;521;Residential Burglary;1;BURGLARY - RESIDENTIAL - ATTEMPT;E18;E;5;540;28.09.2017 01:30;01:30:00;17:00:00;08:00:00;Night;2017;9;Thursday;Workdays;1;1;171;CHURCH ST;42.24891906;-71.13222045;(42.24891906, -71.13222045)
I172080989;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;B2;B;2;320;28.09.2017 12:45;12:45:00;17:00:00;08:00:00;Day;2017;9;Thursday;Workdays;1;12;258;CRAWFORD ST;42.31096953;-71.08461836;(42.31096953, -71.08461836)
I172080862;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;D14;D;4;799;28.09.2017 00:30;00:30:00;17:00:00;08:00:00;Night;2017;9;Thursday;Workdays;1;0;244;ASHFORD CT;42.35437654;-71.12611162;(42.35437654, -71.12611162)
I172080789;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;B2;B;2;315;27.09.2017 18:30;18:30:00;17:00:00;08:00:00;Night;2017;9;Wednesday;Workdays;1;18;285;CRAWFORD ST;42.3125497;-71.08757081;(42.31254970, -71.08757081)
I172080785;521;Residential Burglary;1;BURGLARY - RESIDENTIAL - ATTEMPT;B2;B;2;605;27.09.2017 19:23;19:23:00;17:00:00;08:00:00;Night;2017;9;Wednesday;Workdays;1;19;274;ELDORA ST;42.33128553;-71.10772497;(42.33128553, -71.10772497)
I172080784;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;C6;C;3;913;27.09.2017 11:00;11:00:00;17:00:00;08:00:00;Day;2017;9;Wednesday;Workdays;1;11;193;HARBOR CREST CT;42.31961263;-71.04566609;(42.31961263, -71.04566609)
I172080684;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;A7;A;1;25;27.09.2017 15:00;15:00:00;17:00:00;08:00:00;Day;2017;9;Wednesday;Workdays;1;15;241;FALCON ST;42.38197028;-71.03475395;(42.38197028, -71.03475395)
I172080587;521;Residential Burglary;1;BURGLARY - RESIDENTIAL - ATTEMPT;D4;D;4;271;27.09.2017 10:38;10:38:00;17:00:00;08:00:00;Day;2017;9;Wednesday;Workdays;1;10;178;NORTHAMPTON ST;42.33580503;-71.07740763;(42.33580503, -71.07740763)
I172080525;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;E18;E;5;502;26.09.2017 00:01;00:01:00;17:00:00;08:00:00;Night;2017;9;Tuesday;Workdays;1;0;244;MOUNT HOPE ST;42.28393145;-71.11733126;(42.28393145, -71.11733126)
I172080524;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;C11;C;3;398;27.09.2017 05:24;05:24:00;17:00:00;08:00:00;Night;2017;9;Wednesday;Workdays;1;5;86;LITHGOW ST;42.2896398;-71.07046114;(42.28963980, -71.07046114)
I172080468;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;C6;C;3;194;26.09.2017 21:45;21:45:00;17:00:00;08:00:00;Night;2017;9;Tuesday;Workdays;1;21;303;MIDDLE ST;42.33204066;-71.05602989;(42.33204066, -71.05602989)
I172080443;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;B2;B;2;281;26.09.2017 18:51;18:51:00;17:00:00;08:00:00;Night;2017;9;Tuesday;Workdays;1;18;285;KEARSARGE AVE;42.3268502;-71.08213196;(42.32685020, -71.08213196)
I172080368;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;D4;D;4;138;26.09.2017 16:05;16:05:00;17:00:00;08:00:00;Day;2017;9;Tuesday;Workdays;1;16;231;NEWBURY ST;42.34999733;-71.0810344;(42.34999733, -71.08103440)
I172080285;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;E18;E;5;540;26.09.2017 12:59;12:59:00;17:00:00;08:00:00;Day;2017;9;Tuesday;Workdays;1;12;258;ROXANA ST;42.25167017;-71.13126043;(42.25167017, -71.13126043)
I172080280;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;A15;A;1;900;21.09.2017 13:17;13:17:00;17:00:00;08:00:00;Day;2017;9;Thursday;Workdays;1;13;206;DECATUR ST;42.37829205;-71.05387024;(42.37829205, -71.05387024)
I172080269;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;B2;B;2;297;26.09.2017 12:06;12:06:00;17:00:00;08:00:00;Day;2017;9;Tuesday;Workdays;1;12;258;WALNUT CT;42.32157947;-71.08523707;(42.32157947, -71.08523707)
I172080222;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;C6;C;3;914;25.09.2017 12:00;12:00:00;17:00:00;08:00:00;Day;2017;9;Monday;Workdays;1;12;258;COLONEL MICHAEL J. MCDONO;42.32790482;-71.05305583;(42.32790482, -71.05305583)
I172080199;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;C11;C;3;355;26.09.2017 06:43;06:43:00;17:00:00;08:00:00;Night;2017;9;Tuesday;Workdays;1;6;100;VICTORY RD;42.29588248;-71.0549331;(42.29588248, -71.05493310)
I172080165;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;B3;B;2;449;26.09.2017 03:35;03:35:00;17:00:00;08:00:00;Night;2017;9;Tuesday;Workdays;1;3;124;WHITFIELD ST;42.2922213;-71.07467073;(42.29222130, -71.07467073)
I172080153;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;B2;B;2;605;26.09.2017 01:37;01:37:00;17:00:00;08:00:00;Night;2017;9;Tuesday;Workdays;1;1;171;HILLSIDE ST;42.3317945;-71.10818875;(42.33179450, -71.10818875)
I172080143;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;B2;B;2;302;25.09.2017 22:59;22:59:00;17:00:00;08:00:00;Night;2017;9;Monday;Workdays;1;22;278;MARCELLA ST;42.32525339;-71.09670872;(42.32525339, -71.09670872)
I172080133;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;B2;B;2;587;26.09.2017 00:03;00:03:00;17:00:00;08:00:00;Night;2017;9;Tuesday;Workdays;1;0;244;ALLEGHANY ST;42.32985585;-71.09797236;(42.32985585, -71.09797236)
I172080111;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;B2;B;2;260;25.09.2017 15:30;15:30:00;17:00:00;08:00:00;Day;2017;9;Monday;Workdays;1;15;241;WOODFORD ST;42.31836105;-71.07106326;(42.31836105, -71.07106326)
I172080090;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;E18;E;5;539;24.09.2017 20:00;20:00:00;17:00:00;08:00:00;Night;2017;9;Sunday;Weekend;2;20;305;RESERVATION RD;42.25384688;-71.13246887;(42.25384688, -71.13246887)
I172080037;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;D14;D;4;765;25.09.2017 07:45;07:45:00;17:00:00;08:00:00;Night;2017;9;Monday;Workdays;1;7;152;HOBART ST;42.35501394;-71.15969592;(42.35501394, -71.15969592)
I172079986;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;E5;E;5;716;25.09.2017 12:10;12:10:00;17:00:00;08:00:00;Day;2017;9;Monday;Workdays;1;12;258;PARAGON RD;42.2697094;-71.1638444;(42.26970940, -71.16384440)
I172079839;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;C11;C;3;355;25.09.2017 10:09;10:09:00;17:00:00;08:00:00;Day;2017;9;Monday;Workdays;1;10;178;PARK ST;42.29878438;-71.06011998;(42.29878438, -71.06011998)
I172079822;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;B3;B;2;469;23.09.2017 13:30;13:30:00;17:00:00;08:00:00;Day;2017;9;Saturday;Weekend;2;13;206;MATTAPAN ST;42.27732507;-71.09483139;(42.27732507, -71.09483139)
I172079696;521;Residential Burglary;1;BURGLARY - RESIDENTIAL - ATTEMPT;C6;C;3;200;24.09.2017 18:48;18:48:00;17:00:00;08:00:00;Night;2017;9;Sunday;Weekend;2;18;285;W BROADWAY;42.34128751;-71.05467933;(42.34128751, -71.05467933)
I172079684;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;B3;B;2;445;24.09.2017 18:26;18:26:00;17:00:00;08:00:00;Night;2017;9;Sunday;Weekend;2;18;285;GREENWOOD ST;42.29938391;-71.0798714;(42.29938391, -71.07987140)
I172079588;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;B3;B;2;463;24.09.2017 10:30;10:30:00;17:00:00;08:00:00;Day;2017;9;Sunday;Weekend;2;10;178;BLUE HILL AVE;42.2973366;-71.08729604;(42.29733660, -71.08729604)
I172079526;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;C11;C;3;378;24.09.2017 06:32;06:32:00;17:00:00;08:00:00;Night;2017;9;Sunday;Weekend;2;6;100;NAHANT AVE;42.28813557;-71.05125038;(42.28813557, -71.05125038)
I172079486;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;B3;B;2;457;24.09.2017 01:48;01:48:00;17:00:00;08:00:00;Night;2017;9;Sunday;Weekend;2;1;171;MCLELLAN ST;42.30006791;-71.08430796;(42.30006791, -71.08430796)
I172079485;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;E18;E;5;498;24.09.2017 01:26;01:26:00;17:00:00;08:00:00;Night;2017;9;Sunday;Weekend;2;1;171;CLARE AVE;42.27544488;-71.11869065;(42.27544488, -71.11869065)
I172079377;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;A1;A;1;87;23.09.2017 16:36;16:36:00;17:00:00;08:00:00;Day;2017;9;Saturday;Weekend;2;16;231;COMMERCIAL ST;42.36510426;-71.05108093;(42.36510426, -71.05108093)
I172079362;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;A7;A;1;22;18.09.2017 15:20;15:20:00;17:00:00;08:00:00;Day;2017;9;Monday;Workdays;1;15;241;MARION ST;42.37575891;-71.03536688;(42.37575891, -71.03536688)
I172079320;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;A1;A;1;86;23.09.2017 14:07;14:07:00;17:00:00;08:00:00;Day;2017;9;Saturday;Weekend;2;14;242;WIGET ST;42.3640075;-71.05616211;(42.36400750, -71.05616211)
I172079115;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;C11;C;3;249;22.09.2017 22:53;22:53:00;17:00:00;08:00:00;Night;2017;9;Friday;Workdays;1;22;278;SAGAMORE ST;42.31431291;-71.05481059;(42.31431291, -71.05481059)
I172079053;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;E13;E;5;579;22.09.2017 08:00;08:00:00;17:00:00;08:00:00;Day;2017;9;Friday;Workdays;1;8;195;PRIESING ST;42.32188259;-71.10378919;(42.32188259, -71.10378919)
I172079014;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;B2;B;2;587;22.09.2017 16:09;16:09:00;17:00:00;08:00:00;Day;2017;9;Friday;Workdays;1;16;231;DELLE AVE;42.33122453;-71.09907131;(42.33122453, -71.09907131)
I172078930;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;C11;C;3;336;22.09.2017 14:10;14:10:00;17:00:00;08:00:00;Day;2017;9;Friday;Workdays;1;14;242;OLNEY ST;42.30545318;-71.06956313;(42.30545318, -71.06956313)
I172078760;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;D14;D;4;770;21.09.2017 22:28;22:28:00;17:00:00;08:00:00;Night;2017;9;Thursday;Workdays;1;22;278;LEICESTER ST;42.35173894;-71.15380713;(42.35173894, -71.15380713)
I172078750;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;B3;B;2;473;21.09.2017 06:30;06:30:00;17:00:00;08:00:00;Night;2017;9;Thursday;Workdays;1;6;100;LIVERMORE ST;42.2741969;-71.10738225;(42.27419690, -71.10738225)
I172078730;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;A1;A;1;80;21.09.2017 19:58;19:58:00;17:00:00;08:00:00;Night;2017;9;Thursday;Workdays;1;19;274;PRINCE ST;42.36577464;-71.05645072;(42.36577464, -71.05645072)
I172078619;521;Residential Burglary;1;BURGLARY - RESIDENTIAL - ATTEMPT;E13;E;5;568;21.09.2017 14:00;14:00:00;17:00:00;08:00:00;Day;2017;9;Thursday;Workdays;1;14;242;SIGOURNEY ST;42.30892227;-71.09986991;(42.30892227, -71.09986991)
I172078575;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;B3;B;2;470;21.09.2017 12:42;12:42:00;17:00:00;08:00:00;Day;2017;9;Thursday;Workdays;1;12;258;ITASCA ST;42.27718001;-71.09870916;(42.27718001, -71.09870916)
I172078575;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;B3;B;2;470;21.09.2017 12:42;12:42:00;17:00:00;08:00:00;Day;2017;9;Thursday;Workdays;1;12;258;ITASCA ST;42.27718001;-71.09870916;(42.27718001, -71.09870916)
I172078509;521;Residential Burglary;1;BURGLARY - RESIDENTIAL - ATTEMPT;C6;C;3;213;21.09.2017 08:50;08:50:00;17:00:00;08:00:00;Day;2017;9;Thursday;Workdays;1;8;195;W THIRD ST;42.33768604;-71.04696266;(42.33768604, -71.04696266)
I172078427;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;D14;D;4;766;20.09.2017 09:30;09:30:00;17:00:00;08:00:00;Day;2017;9;Wednesday;Workdays;1;9;167;CORINNE RD;42.35574817;-71.15989759;(42.35574817, -71.15989759)
I172078427;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;D14;D;4;766;20.09.2017 09:30;09:30:00;17:00:00;08:00:00;Day;2017;9;Wednesday;Workdays;1;9;167;CORINNE RD;42.35574817;-71.15989759;(42.35574817, -71.15989759)
I172078388;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;C11;C;3;332;20.09.2017 17:51;17:51:00;17:00:00;08:00:00;Night;2017;9;Wednesday;Workdays;1;17;277;GLENDALE ST;42.31288478;-71.06698234;(42.31288478, -71.06698234)
I172078268;521;Residential Burglary;1;BURGLARY - RESIDENTIAL - ATTEMPT;C6;C;3;223;20.09.2017 12:23;12:23:00;17:00:00;08:00:00;Day;2017;9;Wednesday;Workdays;1;12;258;N ST;42.3369627;-71.03130111;(42.33696270, -71.03130111)
I172078264;521;Residential Burglary;1;BURGLARY - RESIDENTIAL - ATTEMPT;C11;C;3;403;20.09.2017 12:19;12:19:00;17:00:00;08:00:00;Day;2017;9;Wednesday;Workdays;1;12;258;HURLCROFT AVE;42.28210068;-71.06581108;(42.28210068, -71.06581108)
I172078176;521;Residential Burglary;1;BURGLARY - RESIDENTIAL - ATTEMPT;D4;D;4;159;20.09.2017 06:47;06:47:00;17:00:00;08:00:00;Night;2017;9;Wednesday;Workdays;1;6;100;WALTHAM ST;42.34345486;-71.07091946;(42.34345486, -71.07091946)
I172078154;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;B3;B;2;476;19.09.2017 23:30;23:30:00;17:00:00;08:00:00;Night;2017;9;Tuesday;Workdays;1;23;231;CUMMINS HWY;42.26917932;-71.09639734;(42.26917932, -71.09639734)
I172078090;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;E13;E;5;509;19.09.2017 18:18;18:18:00;17:00:00;08:00:00;Night;2017;9;Tuesday;Workdays;1;18;285;WENHAM ST;42.29814161;-71.11337186;(42.29814161, -71.11337186)
I172078078;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;B2;B;2;298;19.09.2017 17:39;17:39:00;17:00:00;08:00:00;Night;2017;9;Tuesday;Workdays;1;17;277;ROCKLAND ST;42.3226803;-71.0854831;(42.32268030, -71.08548310)
I172078015;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;E13;E;5;638;19.09.2017 15:38;15:38:00;17:00:00;08:00:00;Day;2017;9;Tuesday;Workdays;1;15;241;LAMARTINE ST;42.31745674;-71.10463741;(42.31745674, -71.10463741)
I172077939;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;E5;E;5;561;19.09.2017 09:51;09:51:00;17:00:00;08:00:00;Day;2017;9;Tuesday;Workdays;1;9;167;JOHNSWOOD RD;42.28342743;-71.12219573;(42.28342743, -71.12219573)
I172077914;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;E5;E;5;561;19.09.2017 00:00;00:00:00;17:00:00;08:00:00;Night;2017;9;Tuesday;Workdays;1;0;244;SHERWOOD ST;42.28395083;-71.12333555;(42.28395083, -71.12333555)
I172077911;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;B3;B;2;444;19.09.2017 08:39;08:39:00;17:00:00;08:00:00;Day;2017;9;Tuesday;Workdays;1;8;195;WALES ST;42.29752097;-71.08502291;(42.29752097, -71.08502291)
I172077749;521;Residential Burglary;1;BURGLARY - RESIDENTIAL - ATTEMPT;D14;D;4;938;18.09.2017 07:30;07:30:00;17:00:00;08:00:00;Night;2017;9;Monday;Workdays;1;7;152;JETTE CT;42.3468275;-71.14319087;(42.34682750, -71.14319087)
I172077621;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;B2;B;2;302;17.09.2017 03:00;03:00:00;17:00:00;08:00:00;Night;2017;9;Sunday;Weekend;2;3;124;COLUMBUS AVE;42.32326641;-71.09841607;(42.32326641, -71.09841607)
I172077615;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;D14;D;4;795;18.09.2017 09:27;09:27:00;17:00:00;08:00:00;Day;2017;9;Monday;Workdays;1;9;167;CAMBRIDGE ST;42.35309968;-71.13866877;(42.35309968, -71.13866877)
I172077477;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;E13;E;5;640;16.09.2017 08:00;08:00:00;17:00:00;08:00:00;Day;2017;9;Saturday;Weekend;2;8;195;CHESHIRE ST;42.31223329;-71.10934133;(42.31223329, -71.10934133)
I172077475;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;D14;D;4;794;16.09.2017 20:00;20:00:00;17:00:00;08:00:00;Night;2017;9;Saturday;Weekend;2;20;305;PARK VALE AVE;42.35182446;-71.13313369;(42.35182446, -71.13313369)
I172077339;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;C6;C;3;222;16.09.2017 15:30;15:30:00;17:00:00;08:00:00;Day;2017;9;Saturday;Weekend;2;15;241;L ST;42.33691099;-71.03546307;(42.33691099, -71.03546307)
I172077319;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;B2;B;2;179;17.09.2017 06:07;06:07:00;17:00:00;08:00:00;Night;2017;9;Sunday;Weekend;2;6;100;READING ST;42.33061974;-71.07388234;(42.33061974, -71.07388234)
I172077227;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;B3;B;2;466;16.09.2017 22:15;22:15:00;17:00:00;08:00:00;Night;2017;9;Saturday;Weekend;2;22;278;DEERING RD;42.28414025;-71.09305138;(42.28414025, -71.09305138)
I172077151;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;C6;C;3;186;16.09.2017 17:22;17:22:00;17:00:00;08:00:00;Night;2017;9;Saturday;Weekend;2;17;277;BOSTON ST;42.32155857;-71.06132071;(42.32155857, -71.06132071)
I172076873;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;D14;D;4;794;14.09.2017 22:00;22:00:00;17:00:00;08:00:00;Night;2017;9;Thursday;Workdays;1;22;278;GLENVILLE AVE;42.34900457;-71.13649962;(42.34900457, -71.13649962)
I172076859;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;E13;E;5;578;15.09.2017 19:12;19:12:00;17:00:00;08:00:00;Night;2017;9;Friday;Workdays;1;19;274;FORBES ST;42.3211829;-71.1068278;(42.32118290, -71.10682780)
I172076790;521;Residential Burglary;1;BURGLARY - RESIDENTIAL - ATTEMPT;C6;C;3;230;15.09.2017 16:09;16:09:00;17:00:00;08:00:00;Day;2017;9;Friday;Workdays;1;16;231;K ST;42.33329364;-71.0373591;(42.33329364, -71.03735910)
