INCIDENT_NUMBER;OFFENSE_CODE;OFFENSE_CODE_GROUP;OFFENSE_CODE_GROUP_No;OFFENSE_DESCRIPTION;DISTRICT;District_simple;District_simple_No;REPORTING_AREA;OCCURRED_ON_DATE;Hour1;Start_Night;Start_Day;Night_Day;YEAR;MONTH;DAY_OF_WEEK;WE_Workday;WE_Workday_No;HOUR;Counts_per_hour;STREET;Lat;Long;Location
I182010734;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;B2;B;2;604;09.02.2018 22:48;22:48:00;17:00:00;08:00:00;Night;2018;2;Friday;Workdays;1;22;278;DARLING ST;42.3317875;-71.1056269;(42.33178750, -71.10562690)
I182010717;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;B2;B;2;604;09.02.2018 18:10;18:10:00;17:00:00;08:00:00;Night;2018;2;Friday;Workdays;1;18;285;HILLSIDE ST;42.33109362;-71.10551106;(42.33109362, -71.10551106)
I182010536;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;D14;D;4;779;07.02.2018 23:00;23:00:00;17:00:00;08:00:00;Night;2018;2;Wednesday;Workdays;1;23;231;ELMIRA ST;42.35246442;-71.14741089;(42.35246442, -71.14741089)
I182010497;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;C11;C;3;332;09.02.2018 01:28;01:28:00;17:00:00;08:00:00;Night;2018;2;Friday;Workdays;1;1;171;COLUMBIA RD;42.31363409;-71.06778025;(42.31363409, -71.06778025)
I182010474;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;D14;D;4;779;08.02.2018 22:25;22:25:00;17:00:00;08:00:00;Night;2018;2;Thursday;Workdays;1;22;278;DUSTIN ST;42.35160842;-71.1460258;(42.35160842, -71.14602580)
I182010463;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;D14;D;4;779;08.02.2018 18:15;18:15:00;17:00:00;08:00:00;Night;2018;2;Thursday;Workdays;1;18;285;MONTCALM AVE;42.35260457;-71.14602497;(42.35260457, -71.14602497)
I182010363;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;D14;D;4;799;08.02.2018 15:20;15:20:00;17:00:00;08:00:00;Day;2018;2;Thursday;Workdays;1;15;241;CHESTER ST;42.35316369;-71.12820416;(42.35316369, -71.12820416)
I182010331;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;E13;E;5;912;08.02.2018 12:29;12:29:00;17:00:00;08:00:00;Day;2018;2;Thursday;Workdays;1;12;258;PARKER ST;42.32469443;-71.10087902;(42.32469443, -71.10087902)
I182010174;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;D14;D;4;795;07.02.2018 20:15;20:15:00;17:00:00;08:00:00;Night;2018;2;Wednesday;Workdays;1;20;305;ARMINGTON ST;42.35253438;-71.13714679;(42.35253438, -71.13714679)
I182010164;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;E13;E;5;582;07.02.2018 22:31;22:31:03;17:00:00;08:00:00;Night;2018;2;Wednesday;Workdays;1;22;278;MARK ST;42.32274883;-71.10937558;(42.32274883, -71.10937558)
I182010147;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;D14;D;4;792;07.02.2018 19:45;19:45:00;17:00:00;08:00:00;Night;2018;2;Wednesday;Workdays;1;19;274;SUMMIT AVE;42.34548055;-71.14046685;(42.34548055, -71.14046685)
I182010138;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;E13;E;5;582;07.02.2018 19:55;19:55:00;17:00:00;08:00:00;Night;2018;2;Wednesday;Workdays;1;19;274;MARK ST;42.32274883;-71.10937558;(42.32274883, -71.10937558)
I182010115;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;D14;D;4;781;07.02.2018 08:30;08:30:00;17:00:00;08:00:00;Day;2018;2;Wednesday;Workdays;1;8;195;DUSTIN ST;42.35313164;-71.14517339;(42.35313164, -71.14517339)
I182010016;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;B2;B;2;587;07.02.2018 10:51;10:51:00;17:00:00;08:00:00;Day;2018;2;Wednesday;Workdays;1;10;178;DELLE AVE;42.33122453;-71.09907131;(42.33122453, -71.09907131)
I182009925;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;D14;D;4;791;06.02.2018 18:00;18:00:00;17:00:00;08:00:00;Night;2018;2;Tuesday;Workdays;1;18;285;CAROL AVE;42.34497953;-71.14090626;(42.34497953, -71.14090626)
I182009923;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;D14;D;4;791;06.02.2018 07:50;07:50:00;17:00:00;08:00:00;Night;2018;2;Tuesday;Workdays;1;7;152;CAROL AVE;42.34497953;-71.14090626;(42.34497953, -71.14090626)
I182009919;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;D14;D;4;792;06.02.2018 18:30;18:30:00;17:00:00;08:00:00;Night;2018;2;Tuesday;Workdays;1;18;285;WOODSTOCK AVE;42.34513472;-71.13841346;(42.34513472, -71.13841346)
I182009889;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;A1;A;1;88;06.02.2018 08:13;08:13:00;17:00:00;08:00:00;Day;2018;2;Tuesday;Workdays;1;8;195;FLEET ST;42.36449558;-71.05268296;(42.36449558, -71.05268296)
I182009757;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;C6;C;3;223;04.02.2018 12:00;12:00:00;17:00:00;08:00:00;Day;2018;2;Sunday;Weekend;2;12;258;O ST;42.33701234;-71.02926266;(42.33701234, -71.02926266)
I182009725;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;D14;D;4;791;29.01.2018 19:00;19:00:00;17:00:00;08:00:00;Night;2018;1;Monday;Workdays;1;19;274;COREY RD;42.3437315;-71.13875811;(42.34373150, -71.13875811)
I182009650;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;B2;B;2;329;06.02.2018 05:41;05:41:00;17:00:00;08:00:00;Night;2018;2;Tuesday;Workdays;1;5;86;COLUMBIA RD;42.30673444;-71.07712722;(42.30673444, -71.07712722)
I182009625;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;D14;D;4;796;05.02.2018 22:48;22:48:00;17:00:00;08:00:00;Night;2018;2;Monday;Workdays;1;22;278;CHESTER ST;42.35159398;-71.12865659;(42.35159398, -71.12865659)
I182009603;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;D14;D;4;800;05.02.2018 20:07;20:07:00;17:00:00;08:00:00;Night;2018;2;Monday;Workdays;1;20;305;PRATT ST;42.35491054;-71.12719273;(42.35491054, -71.12719273)
I182009551;521;Residential Burglary;1;BURGLARY - RESIDENTIAL - ATTEMPT;B2;B;2;265;04.02.2018 21:00;21:00:00;17:00:00;08:00:00;Night;2018;2;Sunday;Weekend;2;21;303;IRWIN AVE;42.3214622;-71.0780367;(42.32146220, -71.07803670)
I182009509;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;E13;E;5;606;01.01.2018 15:00;15:00:00;17:00:00;08:00:00;Day;2018;1;Monday;Workdays;1;15;241;S HUNTINGTON AVE;42.32955246;-71.11112429;(42.32955246, -71.11112429)
I182009471;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;C6;C;3;186;05.02.2018 12:22;12:22:00;17:00:00;08:00:00;Day;2018;2;Monday;Workdays;1;12;258;SOUTHAMPTON ST;42.33058014;-71.06248386;(42.33058014, -71.06248386)
I182009448;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;C11;C;3;364;05.02.2018 12:10;12:10:00;17:00:00;08:00:00;Day;2018;2;Monday;Workdays;1;12;258;CENTRE ST;42.29451627;-71.05875403;(42.29451627, -71.05875403)
I182009436;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;B2;B;2;332;05.02.2018 12:00;12:00:00;17:00:00;08:00:00;Day;2018;2;Monday;Workdays;1;12;258;BIRD ST;42.31472025;-71.06654089;(42.31472025, -71.06654089)
I182009389;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;E5;E;5;664;04.02.2018 02:42;02:42:00;17:00:00;08:00:00;Night;2018;2;Sunday;Weekend;2;2;181;WASHINGTON ST;42.29202539;-71.1221897;(42.29202539, -71.12218970)
I182009190;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;D14;D;4;771;04.02.2018 05:00;05:00:00;17:00:00;08:00:00;Night;2018;2;Sunday;Weekend;2;5;86;EASTBURN ST;42.34760128;-71.15688618;(42.34760128, -71.15688618)
I182009096;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;D14;D;4;794;03.02.2018 14:30;14:30:00;17:00:00;08:00:00;Day;2018;2;Saturday;Weekend;2;14;242;LONG AVE;42.35014612;-71.13607618;(42.35014612, -71.13607618)
I182009058;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;D14;D;4;809;03.02.2018 19:02;19:02:00;17:00:00;08:00:00;Night;2018;2;Saturday;Weekend;2;19;274;ADAMSON ST;42.35826604;-71.13520407;(42.35826604, -71.13520407)
I182009045;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;C11;C;3;462;30.01.2018 10:00;10:00:00;17:00:00;08:00:00;Day;2018;1;Tuesday;Workdays;1;10;178;BOWDOIN AVE;42.30090969;-71.07425843;(42.30090969, -71.07425843)
I182009038;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;E5;E;5;822;29.01.2018 08:00;08:00:00;17:00:00;08:00:00;Day;2018;1;Monday;Workdays;1;8;195;WOODLEY AVE;42.26063118;-71.15222697;(42.26063118, -71.15222697)
I182008902;521;Residential Burglary;1;BURGLARY - RESIDENTIAL - ATTEMPT;D4;D;4;135;03.02.2018 03:41;03:41:00;17:00:00;08:00:00;Night;2018;2;Saturday;Weekend;2;3;124;BEACON ST;42.35275712;-71.08240215;(42.35275712, -71.08240215)
I182008896;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;D14;D;4;809;03.02.2018 03:27;03:27:00;17:00:00;08:00:00;Night;2018;2;Saturday;Weekend;2;3;124;COLERAIN ST;42.35792028;-71.13629639;(42.35792028, -71.13629639)
I182008832;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;B3;B;2;422;02.02.2018 20:49;20:49:00;17:00:00;08:00:00;Night;2018;2;Friday;Workdays;1;20;305;RIVER ST;42.27132363;-71.08183509;(42.27132363, -71.08183509)
I182008763;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;A15;A;1;900;02.02.2018 15:20;15:20:00;17:00:00;08:00:00;Day;2018;2;Friday;Workdays;1;15;241;POLK ST;42.37912706;-71.06122663;(42.37912706, -71.06122663)
I182008608;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;C11;C;3;398;02.02.2018 01:34;01:34:00;17:00:00;08:00:00;Night;2018;2;Friday;Workdays;1;1;171;LITHGOW ST;42.2896398;-71.07046114;(42.28963980, -71.07046114)
I182008567;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;D14;D;4;799;01.02.2018 18:30;18:30:00;17:00:00;08:00:00;Night;2018;2;Thursday;Workdays;1;18;285;WADSWORTH ST;42.3551479;-71.12674488;(42.35514790, -71.12674488)
I182008557;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;D14;D;4;800;01.02.2018 21:03;21:03:00;17:00:00;08:00:00;Night;2018;2;Thursday;Workdays;1;21;303;GARDNER ST;42.35361371;-71.12967302;(42.35361371, -71.12967302)
I182008556;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;D14;D;4;800;01.02.2018 20:56;20:56:00;17:00:00;08:00:00;Night;2018;2;Thursday;Workdays;1;20;305;PRATT ST;42.35501072;-71.12887911;(42.35501072, -71.12887911)
I182008510;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;D14;D;4;777;01.02.2018 06:00;06:00:00;17:00:00;08:00:00;Night;2018;2;Thursday;Workdays;1;6;100;LAROSE PL;42.345559;-71.14755192;(42.34555900, -71.14755192)
I182008449;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;B3;B;2;434;01.02.2018 13:56;13:56:00;17:00:00;08:00:00;Day;2018;2;Thursday;Workdays;1;13;206;STANTON ST;42.28411373;-71.07938717;(42.28411373, -71.07938717)
I182008242;521;Residential Burglary;1;BURGLARY - RESIDENTIAL - ATTEMPT;C6;C;3;914;31.01.2018 15:44;15:44:00;17:00:00;08:00:00;Day;2018;1;Wednesday;Workdays;1;15;241;MONSIGNOR DENNIS F O'CALL;42.32583998;-71.05463516;(42.32583998, -71.05463516)
I182008187;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;C11;C;3;255;31.01.2018 09:00;09:00:00;17:00:00;08:00:00;Day;2018;1;Wednesday;Workdays;1;9;167;ROACH ST;42.31056575;-71.05822676;(42.31056575, -71.05822676)
I182008159;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;E13;E;5;508;30.01.2018 21:52;21:52:00;17:00:00;08:00:00;Night;2018;1;Tuesday;Workdays;1;21;303;SOUTHBOURNE RD;42.28981486;-71.11767828;(42.28981486, -71.11767828)
I182008066;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;D14;D;4;776;30.01.2018 15:00;15:00:00;17:00:00;08:00:00;Day;2018;1;Tuesday;Workdays;1;15;241;LEAMINGTON RD;42.34216315;-71.1504034;(42.34216315, -71.15040340)
I182008061;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;D14;D;4;776;30.01.2018 11:15;11:15:00;17:00:00;08:00:00;Day;2018;1;Tuesday;Workdays;1;11;193;PRISCILLA RD;42.34488259;-71.15216614;(42.34488259, -71.15216614)
I182008056;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;D14;D;4;771;30.01.2018 20:40;20:40:00;17:00:00;08:00:00;Night;2018;1;Tuesday;Workdays;1;20;305;FOSTER ST;42.34826233;-71.15745778;(42.34826233, -71.15745778)
I182008039;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;D14;D;4;787;30.01.2018 08:00;08:00:00;17:00:00;08:00:00;Day;2018;1;Tuesday;Workdays;1;8;195;KILSYTH RD;42.34040563;-71.14548726;(42.34040563, -71.14548726)
I182008014;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;B2;B;2;329;30.01.2018 18:35;18:35:00;17:00:00;08:00:00;Night;2018;1;Tuesday;Workdays;1;18;285;DEVON ST;42.3092779;-71.07868791;(42.30927790, -71.07868791)
I182008000;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;E18;E;5;526;30.01.2018 18:24;18:24:00;17:00:00;08:00:00;Night;2018;1;Tuesday;Workdays;1;18;285;NEPONSET VALLEY PKWY;42.23617932;-71.12812972;(42.23617932, -71.12812972)
I182007709;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;D4;D;4;273;29.01.2018 17:27;17:27:00;17:00:00;08:00:00;Night;2018;1;Monday;Workdays;1;17;277;NORTHAMPTON ST;42.33798932;-71.08003746;(42.33798932, -71.08003746)
I182007679;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;D4;D;4;143;29.01.2018 08:15;08:15:00;17:00:00;08:00:00;Day;2018;1;Monday;Workdays;1;8;195;BOYLSTON ST;42.34901954;-71.08130134;(42.34901954, -71.08130134)
I182007649;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;B2;B;2;315;29.01.2018 14:50;14:50:00;17:00:00;08:00:00;Day;2018;1;Monday;Workdays;1;14;242;WAUMBECK ST;42.31348708;-71.08460242;(42.31348708, -71.08460242)
I182007541;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;E5;E;5;550;29.01.2018 08:11;08:11:00;17:00:00;08:00:00;Day;2018;1;Monday;Workdays;1;8;195;BLUE LEDGE DR;42.27253606;-71.13622919;(42.27253606, -71.13622919)
I182007494;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;D14;D;4;796;25.01.2018 02:30;02:30:00;17:00:00;08:00:00;Night;2018;1;Thursday;Workdays;1;2;181;LINDEN ST;42.35179211;-71.13023989;(42.35179211, -71.13023989)
I182007175;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;B3;B;2;944;27.01.2018 19:00;19:00:00;17:00:00;08:00:00;Night;2018;1;Saturday;Weekend;2;19;274;AMES ST;42.29011859;-71.08625506;(42.29011859, -71.08625506)
I182007084;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;B3;B;2;419;27.01.2018 13:01;13:01:00;17:00:00;08:00:00;Day;2018;1;Saturday;Weekend;2;13;206;FULLER ST;42.28009279;-71.0800541;(42.28009279, -71.08005410)
I182006783;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;D4;D;4;905;01.04.2017 00:00;00:00:00;17:00:00;08:00:00;Night;2017;4;Saturday;Weekend;2;0;244;MONSIGNOR REYNOLDS WAY;42.34055884;-71.07022771;(42.34055884, -71.07022771)
I182006733;521;Residential Burglary;1;BURGLARY - RESIDENTIAL - ATTEMPT;B2;B;2;181;26.01.2018 07:46;07:46:00;17:00:00;08:00:00;Night;2018;1;Friday;Workdays;1;7;152;DUDLEY ST;42.32435506;-71.07440305;(42.32435506, -71.07440305)
I182006523;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;B2;B;2;329;15.01.2018 12:36;12:36:00;17:00:00;08:00:00;Day;2018;1;Monday;Workdays;1;12;258;DEVON ST;42.3092779;-71.07868791;(42.30927790, -71.07868791)
I182006381;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;A15;A;1;41;18.01.2018 20:00;20:00:00;17:00:00;08:00:00;Night;2018;1;Thursday;Workdays;1;20;305;MONUMENT SQ;42.37636486;-71.05987405;(42.37636486, -71.05987405)
I182006353;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;B2;B;2;603;24.01.2018 17:35;17:35:00;17:00:00;08:00:00;Night;2018;1;Wednesday;Workdays;1;17;277;CALUMET ST;42.33134833;-71.10322483;(42.33134833, -71.10322483)
I182006174;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;A15;A;1;41;23.01.2018 06:30;06:30:00;17:00:00;08:00:00;Night;2018;1;Tuesday;Workdays;1;6;100;MONUMENT SQ;42.37636486;-71.05987405;(42.37636486, -71.05987405)
I182006116;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;D14;D;4;803;23.01.2018 20:35;20:35:00;17:00:00;08:00:00;Night;2018;1;Tuesday;Workdays;1;20;305;CAMBRIDGE ST;42.35409679;-71.13615774;(42.35409679, -71.13615774)
I182006110;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;C11;C;3;823;23.01.2018 10:00;10:00:00;17:00:00;08:00:00;Day;2018;1;Tuesday;Workdays;1;10;178;PLEASANT ST;42.31190475;-71.05910531;(42.31190475, -71.05910531)
I182006108;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;B2;B;2;309;23.01.2018 18:58;18:58:00;17:00:00;08:00:00;Night;2018;1;Tuesday;Workdays;1;18;285;MARTIN LUTHER KING JR BLV;42.31860134;-71.08405792;(42.31860134, -71.08405792)
I182006104;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;D4;D;4;145;23.01.2018 18:48;18:48:00;17:00:00;08:00:00;Night;2018;1;Tuesday;Workdays;1;18;285;SAINT BOTOLPH ST;42.34401294;-71.08186196;(42.34401294, -71.08186196)
I182006099;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;D4;D;4;145;23.01.2018 18:48;18:48:00;17:00:00;08:00:00;Night;2018;1;Tuesday;Workdays;1;18;285;SAINT BOTOLPH ST;42.34401294;-71.08186196;(42.34401294, -71.08186196)
I182006096;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;C11;C;3;257;23.01.2018 07:40;07:40:00;17:00:00;08:00:00;Night;2018;1;Tuesday;Workdays;1;7;152;SAWYER AVE;42.31301336;-71.06316929;(42.31301336, -71.06316929)
I182005955;521;Residential Burglary;1;BURGLARY - RESIDENTIAL - ATTEMPT;C11;C;3;358;23.01.2018 12:25;12:25:00;17:00:00;08:00:00;Day;2018;1;Tuesday;Workdays;1;12;258;MARLOWE ST;42.29818638;-71.06402824;(42.29818638, -71.06402824)
I182005878;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;A1;A;1;80;23.01.2018 01:30;01:30:00;17:00:00;08:00:00;Night;2018;1;Tuesday;Workdays;1;1;171;SHEAFE ST;42.36639313;-71.05601459;(42.36639313, -71.05601459)
I182005840;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;D14;D;4;792;22.01.2018 21:16;21:16:00;17:00:00;08:00:00;Night;2018;1;Monday;Workdays;1;21;303;KELTON ST;42.34775725;-71.13856303;(42.34775725, -71.13856303)
I182005826;521;Residential Burglary;1;BURGLARY - RESIDENTIAL - ATTEMPT;B2;B;2;604;22.01.2018 19:26;19:26:00;17:00:00;08:00:00;Night;2018;1;Monday;Workdays;1;19;274;DARLING ST;42.3317875;-71.1056269;(42.33178750, -71.10562690)
I182005782;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;D14;D;4;792;22.01.2018 17:15;17:15:00;17:00:00;08:00:00;Night;2018;1;Monday;Workdays;1;17;277;BELLVISTA RD;42.34638022;-71.13804496;(42.34638022, -71.13804496)
I182005723;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;A15;A;1;58;19.01.2018 13:00;13:00:00;17:00:00;08:00:00;Day;2018;1;Friday;Workdays;1;13;206;DUNSTABLE ST;42.376852;-71.06887255;(42.37685200, -71.06887255)
I182005711;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;A1;A;1;81;22.01.2018 13:00;13:00:00;17:00:00;08:00:00;Day;2018;1;Monday;Workdays;1;13;206;MICHELANGELO ST;42.3670889;-71.05481065;(42.36708890, -71.05481065)
I182005441;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;A15;A;1;900;21.01.2018 03:00;03:00:00;17:00:00;08:00:00;Night;2018;1;Sunday;Weekend;2;3;124;DECATUR ST;42.37829205;-71.05387024;(42.37829205, -71.05387024)
I182005325;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;C6;C;3;199;20.01.2018 20:25;20:25:00;17:00:00;08:00:00;Night;2018;1;Saturday;Weekend;2;20;305;W FOURTH ST;42.34082366;-71.0558791;(42.34082366, -71.05587910)
I182005318;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;B2;B;2;319;20.01.2018 08:00;08:00:00;17:00:00;08:00:00;Day;2018;1;Saturday;Weekend;2;8;195;MAPLE ST;42.3081556;-71.08626348;(42.30815560, -71.08626348)
I182005293;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;E5;E;5;682;20.01.2018 17:22;17:22:00;17:00:00;08:00:00;Night;2018;1;Saturday;Weekend;2;17;277;NEWBURG ST;42.28548467;-71.13894626;(42.28548467, -71.13894626)
I182005237;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;C11;C;3;336;19.01.2018 18:23;18:23:00;17:00:00;08:00:00;Night;2018;1;Friday;Workdays;1;18;285;OLNEY ST;42.30545318;-71.06956313;(42.30545318, -71.06956313)
I182005081;521;Residential Burglary;1;BURGLARY - RESIDENTIAL - ATTEMPT;D4;D;4;167;19.01.2018 21:05;21:05:00;17:00:00;08:00:00;Night;2018;1;Friday;Workdays;1;21;303;MALDEN ST;42.33965959;-71.06700618;(42.33965959, -71.06700618)
I182005023;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;B3;B;2;409;19.01.2018 16:50;16:50:00;17:00:00;08:00:00;Day;2018;1;Friday;Workdays;1;16;231;RIVER ST;42.27158947;-71.07752678;(42.27158947, -71.07752678)
I182004913;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;D4;D;4;146;19.01.2018 04:00;04:00:00;17:00:00;08:00:00;Night;2018;1;Friday;Workdays;1;4;77;SAINT BOTOLPH ST;42.34617476;-71.0792592;(42.34617476, -71.07925920)
I182004908;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;A7;A;1;21;19.01.2018 10:25;10:25:00;17:00:00;08:00:00;Day;2018;1;Friday;Workdays;1;10;178;MORRIS ST;42.37546382;-71.03320819;(42.37546382, -71.03320819)
I182004890;521;Residential Burglary;1;BURGLARY - RESIDENTIAL - ATTEMPT;D4;D;4;146;19.01.2018 08:36;08:36:00;17:00:00;08:00:00;Day;2018;1;Friday;Workdays;1;8;195;SAINT BOTOLPH ST;42.34617476;-71.0792592;(42.34617476, -71.07925920)
I182004729;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;E5;E;5;551;16.01.2018 18:00;18:00:00;17:00:00;08:00:00;Night;2018;1;Tuesday;Workdays;1;18;285;KITTREDGE ST;42.27711444;-71.13447097;(42.27711444, -71.13447097)
I182004708;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;C11;C;3;403;18.01.2018 14:17;14:17:00;17:00:00;08:00:00;Day;2018;1;Thursday;Workdays;1;14;242;MERCIER AVE;42.28279696;-71.06605881;(42.28279696, -71.06605881)
I182004530;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;A7;A;1;24;17.01.2018 17:37;17:37:00;17:00:00;08:00:00;Night;2018;1;Wednesday;Workdays;1;17;277;LEXINGTON ST;42.37826778;-71.03601677;(42.37826778, -71.03601677)
I182004470;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;D14;D;4;938;17.01.2018 07:00;07:00:00;17:00:00;08:00:00;Night;2018;1;Wednesday;Workdays;1;7;152;FIDELIS WAY;42.34531664;-71.14298078;(42.34531664, -71.14298078)
I182004345;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;D14;D;4;763;16.01.2018 15:00;15:00:00;17:00:00;08:00:00;Day;2018;1;Tuesday;Workdays;1;15;241;SURREY ST;42.35074232;-71.15610425;(42.35074232, -71.15610425)
I182004337;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;C11;C;3;358;17.01.2018 02:02;02:02:00;17:00:00;08:00:00;Night;2018;1;Wednesday;Workdays;1;2;181;PARK ST;42.29753608;-71.0644598;(42.29753608, -71.06445980)
I182004279;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;D14;D;4;770;16.01.2018 09:45;09:45:00;17:00:00;08:00:00;Day;2018;1;Tuesday;Workdays;1;9;167;LEICESTER ST;42.34974214;-71.15455697;(42.34974214, -71.15455697)
I182004273;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;C6;C;3;205;16.01.2018 19:04;19:04:00;17:00:00;08:00:00;Night;2018;1;Tuesday;Workdays;1;19;274;A ST;42.34934874;-71.04925904;(42.34934874, -71.04925904)
I182004214;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;D14;D;4;783;13.01.2018 13:00;13:00:00;17:00:00;08:00:00;Day;2018;1;Saturday;Weekend;2;13;206;WARREN ST;42.34946444;-71.14270449;(42.34946444, -71.14270449)
